--------- NEW FILE ------------
Quat:	 0.302	 0.413	 -0.203	 0.835	Accel:	 0.833	 -0.089	 0.581	Gyro:	 0.366	 0.610	 0.061	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101727
Quat:	 0.301	 0.410	 -0.204	 0.837	Accel:	 0.803	 -0.091	 0.569	Gyro:	 0.610	 0.732	 0.244	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.410	 -0.204	 0.836	Accel:	 0.814	 -0.095	 0.568	Gyro:	 0.000	 -3.171	 0.427	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101700
Quat:	 0.301	 0.410	 -0.205	 0.836	Accel:	 0.812	 -0.090	 0.564	Gyro:	 0.793	 1.768	 0.488	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.411	 -0.204	 0.836	Accel:	 0.808	 -0.085	 0.564	Gyro:	 0.305	 0.000	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101719
Quat:	 0.301	 0.411	 -0.204	 0.836	Accel:	 0.819	 -0.083	 0.571	Gyro:	 0.427	 -0.549	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.411	 -0.204	 0.836	Accel:	 0.813	 -0.088	 0.569	Gyro:	 0.610	 1.341	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101719
Quat:	 0.301	 0.412	 -0.204	 0.836	Accel:	 0.813	 -0.082	 0.567	Gyro:	 0.366	 -2.012	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.412	 -0.203	 0.836	Accel:	 0.813	 -0.089	 0.571	Gyro:	 0.488	 0.915	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101742
Quat:	 0.301	 0.412	 -0.203	 0.835	Accel:	 0.812	 -0.084	 0.562	Gyro:	 0.122	 0.000	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101700
Quat:	 0.301	 0.412	 -0.203	 0.835	Accel:	 0.827	 -0.084	 0.570	Gyro:	 0.122	 -0.732	 0.244	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.828	 -0.075	 0.573	Gyro:	 0.244	 1.463	 0.000	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.795	 -0.112	 0.587	Gyro:	 0.366	 -0.061	 0.366	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.412	 -0.204	 0.835	Accel:	 0.829	 -0.095	 0.553	Gyro:	 -0.061	 -3.780	 0.244	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101700
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.840	 -0.078	 0.567	Gyro:	 0.488	 -1.402	 0.061	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.793	 -0.082	 0.573	Gyro:	 0.305	 1.890	 0.305	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101723
uat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.811	 -0.087	 0.568	Gyro:	 -0.366	 -5.976	 0.366	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101685
†Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.828	 -0.092	 0.580	Gyro:	 -0.061	 -2.439	 0.183	Mag:	 -42.992	 -64.012	 55.316	 Pressure: 101685
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.817	 -0.086	 0.569	Gyro:	 0.610	 5.183	 -0.061	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101681
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.811	 -0.098	 0.572	Gyro:	 -0.244	 -5.244	 0.305	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.808	 -0.091	 0.571	Gyro:	 0.793	 4.207	 0.061	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101700
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.804	 -0.089	 0.565	Gyro:	 0.244	 -1.585	 0.305	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101719
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.816	 -0.089	 0.576	Gyro:	 0.549	 0.915	 0.061	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101704
uat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.811	 -0.083	 0.575	Gyro:	 0.671	 2.317	 0.122	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101685
†Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.805	 -0.087	 0.575	Gyro:	 0.000	 -1.341	 0.061	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.204	 0.835	Accel:	 0.809	 -0.087	 0.580	Gyro:	 0.305	 -2.500	 0.183	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.808	 -0.090	 0.574	Gyro:	 0.427	 0.915	 0.061	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.812	 -0.091	 0.574	Gyro:	 0.244	 -1.037	 0.244	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101700
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.816	 -0.085	 0.571	Gyro:	 0.366	 0.671	 0.122	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.809	 -0.087	 0.572	Gyro:	 0.122	 -0.793	 0.183	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101719
at:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.815	 -0.093	 0.574	Gyro:	 0.244	 -0.732	 0.183	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.819	 -0.087	 0.570	Gyro:	 0.244	 0.061	 0.305	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101681
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.818	 -0.085	 0.572	Gyro:	 0.244	 0.061	 0.183	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.809	 -0.086	 0.583	Gyro:	 0.427	 -0.854	 0.122	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.812	 -0.089	 0.574	Gyro:	 0.183	 -0.427	 0.244	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.818	 -0.092	 0.573	Gyro:	 0.244	 -2.683	 0.061	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.808	 -0.096	 0.573	Gyro:	 0.671	 2.134	 -0.122	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101704
at:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.809	 -0.102	 0.570	Gyro:	 0.366	 -1.463	 0.244	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101727
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.819	 -0.087	 0.579	Gyro:	 0.610	 1.463	 0.244	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.804	 -0.083	 0.575	Gyro:	 0.549	 1.280	 0.244	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.818	 -0.088	 0.577	Gyro:	 0.244	 -1.585	 0.183	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101723
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.808	 -0.093	 0.572	Gyro:	 0.244	 0.427	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.818	 -0.090	 0.574	Gyro:	 0.244	 -2.927	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.808	 -0.089	 0.575	Gyro:	 0.610	 2.256	 0.122	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.808	 -0.089	 0.574	Gyro:	 0.427	 -1.890	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101685
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.817	 -0.087	 0.575	Gyro:	 0.366	 1.159	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101689
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.088	 0.572	Gyro:	 0.366	 0.488	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101727
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.817	 -0.090	 0.580	Gyro:	 0.183	 0.000	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101689
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.807	 -0.090	 0.577	Gyro:	 0.244	 -1.037	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.413	 -0.203	 0.835	Accel:	 0.818	 -0.095	 0.571	Gyro:	 0.366	 -1.220	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101727
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.091	 0.569	Gyro:	 0.244	 -0.366	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.090	 0.574	Gyro:	 0.427	 -1.098	 0.366	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101704
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.819	 -0.088	 0.576	Gyro:	 0.427	 -0.061	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.086	 0.577	Gyro:	 0.427	 -0.427	 -0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.815	 -0.092	 0.575	Gyro:	 0.488	 -0.183	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101746
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.086	 0.574	Gyro:	 0.427	 0.122	 0.366	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.816	 -0.083	 0.576	Gyro:	 0.366	 0.000	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.086	 0.578	Gyro:	 0.305	 -0.061	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.089	 0.575	Gyro:	 0.244	 0.366	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101689
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.091	 0.578	Gyro:	 0.366	 -0.610	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101689
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.093	 0.576	Gyro:	 0.366	 0.366	 0.061	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101689
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.086	 0.571	Gyro:	 0.366	 -1.341	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.810	 -0.088	 0.575	Gyro:	 0.305	 -0.305	 0.366	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.086	 0.573	Gyro:	 0.183	 -0.854	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101689
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.090	 0.573	Gyro:	 0.549	 0.427	 0.244	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.817	 -0.093	 0.577	Gyro:	 0.488	 -1.037	 0.244	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.090	 0.574	Gyro:	 0.671	 0.244	 0.305	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.088	 0.574	Gyro:	 0.488	 -0.183	 0.366	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101716
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.087	 0.574	Gyro:	 0.244	 -0.183	 0.305	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101735
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.086	 0.573	Gyro:	 0.244	 0.427	 0.305	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101694
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.816	 -0.095	 0.575	Gyro:	 0.427	 -0.549	 0.183	Mag:	 -42.525	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.089	 0.574	Gyro:	 0.244	 -0.488	 0.244	Mag:	 -42.525	 -64.012	 55.316	 Pressure:	 101731
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.085	 0.574	Gyro:	 0.366	 -0.427	 0.183	Mag:	 -42.525	 -64.012	 55.316	 Pressure:	 101694
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.085	 0.578	Gyro:	 0.244	 -0.732	 0.061	Mag:	 -43.109	 -64.012	 55.316	 Pressure:	 101739
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.818	 -0.085	 0.573	Gyro:	 0.366	 -0.793	 0.244	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.815	 -0.078	 0.574	Gyro:	 0.366	 -0.183	 0.000	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.803	 -0.089	 0.580	Gyro:	 0.183	 -1.280	 0.183	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101698
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.096	 0.574	Gyro:	 0.244	 -0.610	 0.244	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101716
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.825	 -0.089	 0.568	Gyro:	 0.183	 -2.500	 0.305	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.801	 -0.088	 0.582	Gyro:	 0.305	 2.500	 0.061	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.808	 -0.099	 0.575	Gyro:	 0.305	 -2.256	 0.244	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101731
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.815	 -0.089	 0.580	Gyro:	 0.549	 2.317	 0.183	Mag:	 -42.700	 -64.012	 55.316	 Pressure:	 101694
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.819	 -0.076	 0.567	Gyro:	 0.122	 -3.537	 0.488	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101712
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.823	 -0.082	 0.581	Gyro:	 0.488	 -1.098	 0.366	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101698
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.801	 -0.083	 0.579	Gyro:	 0.061	 -0.427	 0.183	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101698
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.822	 -0.089	 0.575	Gyro:	 0.427	 0.427	 0.183	Mag:	 -42.583	 -64.012	 55.316	 Pressure:	 101698
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.808	 -0.092	 0.573	Gyro:	 0.732	 2.378	 0.122	Mag:	 -42.583	 -64.012	 55.316	 Pressure:	 101716
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.816	 -0.093	 0.577	Gyro:	 0.305	 -2.439	 0.305	Mag:	 -42.583	 -64.012	 55.316	 Pressure:	 101716
uat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.092	 0.571	Gyro:	 0.488	 0.366	 0.122	Mag:	 -42.583	 -64.012	 55.316	 Pressure:	 101698
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.816	 -0.090	 0.581	Gyro:	 0.305	 0.122	 0.366	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101694
at:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.817	 -0.084	 0.576	Gyro:	 0.061	 -1.037	 0.122	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101699
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.088	 0.575	Gyro:	 0.549	 1.463	 0.122	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.091	 0.572	Gyro:	 0.000	 -2.317	 0.305	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.821	 -0.088	 0.578	Gyro:	 0.732	 0.061	 0.183	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.807	 -0.087	 0.575	Gyro:	 0.305	 -1.463	 0.244	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.099	 0.577	Gyro:	 0.305	 0.915	 0.061	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.810	 -0.101	 0.574	Gyro:	 0.061	 0.671	 0.183	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101729
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.820	 -0.084	 0.574	Gyro:	 0.366	 -0.976	 0.244	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.819	 -0.071	 0.578	Gyro:	 0.671	 0.793	 0.183	Mag:	 -42.408	 -64.012	 55.316	 Pressure:	 101706
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.806	 -0.082	 0.575	Gyro:	 0.000	 -1.159	 0.366	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.096	 0.573	Gyro:	 0.305	 -1.402	 0.122	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.810	 -0.102	 0.578	Gyro:	 0.549	 0.610	 0.366	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.815	 -0.082	 0.576	Gyro:	 0.366	 -1.220	 0.244	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.807	 -0.081	 0.580	Gyro:	 0.183	 1.341	 0.244	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.813	 -0.104	 0.570	Gyro:	 0.183	 -3.476	 0.244	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.821	 -0.102	 0.575	Gyro:	 0.366	 -0.854	 0.244	Mag:	 -42.291	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.812	 -0.085	 0.567	Gyro:	 0.244	 -0.610	 0.244	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101725
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.816	 -0.081	 0.583	Gyro:	 0.488	 1.159	 0.183	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101695
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.807	 -0.080	 0.577	Gyro:	 0.305	 1.646	 0.000	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.816	 -0.092	 0.579	Gyro:	 0.183	 -1.463	 0.061	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.094	 0.569	Gyro:	 0.305	 -0.671	 0.244	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.815	 -0.088	 0.575	Gyro:	 0.488	 1.402	 0.366	Mag:	 -42.992	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.810	 -0.087	 0.569	Gyro:	 0.427	 0.671	 0.427	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101710
Quat:	 0.301	 0.414	 -0.203	 0.835	Accel:	 0.810	 -0.088	 0.585	Gyro:	 0.488	 0.183	 0.183	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101687
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.805	 -0.083	 0.580	Gyro:	 -0.122	 -1.463	 0.305	Mag:	 -43.051	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.823	 -0.092	 0.566	Gyro:	 0.122	 1.037	 0.061	Mag:	 -42.758	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.822	 -0.094	 0.564	Gyro:	 0.305	 0.183	 0.305	Mag:	 -42.174	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.090	 0.582	Gyro:	 0.549	 0.366	 0.244	Mag:	 -42.174	 -64.012	 55.316	 Pressure:	 101691
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.806	 -0.085	 0.576	Gyro:	 0.305	 0.671	 0.305	Mag:	 -42.174	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.811	 -0.082	 0.579	Gyro:	 0.244	 -0.732	 0.305	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101714
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.815	 -0.092	 0.567	Gyro:	 0.244	 -0.671	 0.183	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101695
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.808	 -0.085	 0.577	Gyro:	 0.366	 1.159	 0.061	Mag:	 -42.875	 -64.012	 55.316	 Pressure:	 101718
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.814	 -0.099	 0.574	Gyro:	 0.061	 -2.744	 0.183	Mag:	 -42.934	 -64.012	 55.316	 Pressure:	 101695
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.809	 -0.092	 0.575	Gyro:	 0.549	 2.134	 0.183	Mag:	 -42.583	 -64.012	 55.316	 Pressure:	 101695
at:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.817	 -0.086	 0.580	Gyro:	 0.427	 -0.854	 0.183	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101708
Quat:	 0.302	 0.414	 -0.203	 0.835	Accel:	 0.810	 -0.088	 0.578	Gyro:	 0.427	 1.220	 0.122	Mag:	 -42.642	 -64.012	 55.316	 Pressure:	 101708
